STATION,NAME,DATE,AWND,AWND_Change,EVAP,MNPN,MXPN,PGTM,PRCP,PRCP_Change,PSUN,SN51,SN52,SN52_Change,SNOW,SNOW_Change,SNWD,SNWD_Change,SX52,SX52_Change,TAVG,TMAX,TMAX_Change,TMIN,TMIN_Change,TSUN,WDF2,WDF2_Change,WDF5,WDF5_Change,WDMV,WESD,WSF2,WSF2_Change,WSF5,WSF5_Change,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT16,WT17,WT18,WT19,WT22
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/6/25,6.71,-0.22,0.17,58,80,,0,-0.48,,,67,2,0,0,0,0,70,2,,76,-1,53,-4,,220,-100,210,-90,72.7,,21.9,0.9,28,-6,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/6/26,5.82,-0.89,0.18,59,79,,0.27,0.27,,,66,-1,0,0,0,0,72,2,,69,-7,53,0,,330,110,330,120,72.7,,16.1,-5.8,21,-7,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/6/27,3.8,-2.02,0.13,56,74,,0.92,0.65,,,64,-2,0,0,0,0,70,-2,,70,1,45,-8,,150,-180,160,-170,32.9,,13,-3.1,15,-6,1,,1,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/6/28,4.03,0.23,0.05,57,70,,0.4,-0.52,,,64,0,0,0,0,0,69,-1,,67,-3,51,6,,310,160,310,150,41,,13,0,21,6,1,,1,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/6/29,6.04,2.01,0.15,54,77,,0.01,-0.39,,,63,-1,0,0,0,0,70,1,,74,7,47,-4,,250,-60,190,-120,49.1,,13,0,19,-2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/6/30,2.01,-4.03,0.12,61,85,,0,-0.01,,,65,2,0,0,0,0,72,2,,78,4,55,8,,180,-70,190,0,29.2,,8.9,-4.1,11,-8,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/1,6.71,4.7,0.11,66,84,,0.38,0.38,,,67,2,0,0,0,0,75,3,,66,-12,61,6,,120,-60,120,-70,23,,13,4.1,19,8,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/2,10.29,3.58,0.1,63,83,,0.05,-0.33,,,66,-1,0,0,0,0,73,-2,,81,15,62,1,,240,120,250,130,78.3,,18.1,5.1,25.9,6.9,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/3,8.72,-1.57,0.21,62,82,,0.06,0.01,,,68,2,0,0,0,0,72,-1,,77,-4,59,-3,,250,10,250,0,115,,23.9,5.8,35.1,9.2,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/4,4.7,-4.02,0.13,61,79,,0.03,-0.03,,,67,-1,0,0,0,0,71,-1,,76,-1,58,-1,,30,-220,50,-200,57.8,,12.1,-11.8,16.1,-19,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/5,3.36,-1.34,0.18,60,84,,0,-0.03,,,66,-1,0,0,0,0,73,2,,80,4,51,-7,,250,220,290,240,29.2,,10.1,-2,17,0.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/6,8.95,5.59,0.21,63,84,,0,0,,,68,2,0,0,0,0,75,2,,82,2,56,5,,200,-50,200,-90,80.8,,23,12.9,38,21,,,1,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/7,5.59,-3.36,0.15,62,81,,1.08,1.08,,,70,2,0,0,0,0,76,1,,79,-3,60,4,,250,50,290,90,98.2,,16.1,-6.9,23.9,-14.1,1,,1,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/8,3.13,-2.46,0.02,66,75,,0.16,-0.92,,,69,-1,0,0,0,0,73,-3,,76,-3,58,-2,,310,60,310,20,16.2,,12.1,-4,17,-6.9,1,,1,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/9,6.71,3.58,0.18,62,82,,0.02,-0.14,,,68,-1,0,0,0,0,74,1,,79,3,58,0,,230,-80,240,-70,67.1,,21,8.9,30,13,1,,1,,,,1,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/10,5.82,-0.89,0.15,61,80,,0.06,0.04,,,69,1,0,0,0,0,78,4,,74,-5,55,-3,,240,10,250,10,54.1,,15,-6,21,-9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/11,7.61,1.79,0.11,64,84,,0.01,-0.05,,,69,0,0,0,0,0,76,-2,,83,9,63,8,,240,0,220,-30,83.3,,21.9,6.9,31.1,10.1,,,1,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/12,5.14,-2.47,0.18,64,83,,0,-0.01,,,69,0,0,0,0,0,78,2,,69,-14,56,-7,,300,60,280,60,55.9,,10.1,-11.8,16.1,-15,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/13,3.13,-2.01,0.17,59,82,,0,0,,,67,-2,0,0,0,0,75,-3,,76,7,52,-4,,360,60,340,60,39.1,,10.1,0,16.1,0,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/14,2.91,-0.22,0.16,59,86,,0,0,,,66,-1,0,0,0,0,76,1,,78,2,47,-5,,180,-180,160,-180,31.7,,10.1,0,13,-3.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/15,6.26,3.35,0.21,66,86,,0,0,,,70,4,0,0,0,0,80,4,,72,-6,57,10,,170,-10,160,0,42.9,,14.1,4,17,4,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/16,3.13,-3.13,0.05,63,81,,0.01,0.01,,,69,-1,0,0,0,0,77,-3,,79,7,59,2,,330,160,340,180,44.7,,17,2.9,28,11,1,1,1,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/17,4.47,1.34,0.12,66,88,,0,-0.01,,,69,0,0,0,0,0,77,0,,82,3,58,-1,,180,-150,190,-150,24.2,,12.1,-4.9,16.1,-11.9,1,1,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/18,7.38,2.91,0.18,69,88,,0,0,,,72,3,0,0,0,0,79,2,,79,-3,64,6,,170,-10,180,-10,55.3,,16.1,4,19,2.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/19,6.93,-0.45,0.19,68,87,,0.01,0.01,,,71,-1,0,0,0,0,81,2,,86,7,62,-2,,230,60,240,60,70.8,,16.1,0,21,2,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/20,3.8,-3.13,0.19,68,89,,0.4,0.39,,,72,1,0,0,0,0,80,-1,,83,-3,62,0,,340,110,310,70,52.2,,25.1,9,35.1,14.1,1,,1,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/21,5.37,1.57,0.18,68,87,,0.22,-0.18,,,72,0,0,0,0,0,78,-2,,80,-3,58,-4,,330,-10,330,20,46,,31.1,6,46.1,11,1,,1,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/22,8.05,2.68,0.22,67,84,,0,-0.22,,,70,-2,0,0,0,0,76,-2,,68,-12,50,-8,,330,0,330,0,80.8,,17,-14.1,23,-23.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/23,4.92,-3.13,0.12,53,76,,0,0,,,65,-5,0,0,0,0,72,-4,,71,3,42,-8,,340,10,330,0,69,,15,-2,19.9,-3.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/24,2.24,-2.68,0.14,53,76,,0,0,,,65,0,0,0,0,0,71,-1,,71,0,45,3,,250,-90,40,-290,26.7,,6.9,-8.1,10.1,-9.8,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/25,3.8,1.56,0.31,60,81,,0,0,,,67,2,0,0,0,0,74,3,,78,7,54,9,,360,110,10,-30,28,,12.1,5.2,14.1,4,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/26,3.8,0,0.2,60,84,,0,0,,,67,0,0,0,0,0,76,2,,81,3,48,-6,,220,-140,210,200,29.2,,13,0.9,17,2.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/27,6.49,2.69,0.17,63,84,,0.11,0.11,,,70,3,0,0,0,0,78,2,,72,-9,61,13,,180,-40,220,10,60.3,,14.1,1.1,19.9,2.9,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/28,7.83,1.34,0.16,62,77,,0,-0.11,,,68,-2,0,0,0,0,73,-5,,73,1,50,-11,,330,150,330,110,93.2,,16.1,2,23.9,4,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/29,4.7,-3.13,0.23,52,76,,0,0,,,68,0,0,0,0,0,72,-1,,73,0,45,-5,,360,30,330,0,69,,14.1,-2,21,-2.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/30,2.91,-1.79,0.22,55,81,,0,0,,,64,-4,0,0,0,0,73,1,,77,4,46,1,,10,-350,330,0,41,,10.1,-4,16.1,-4.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/7/31,4.03,1.12,0.18,60,81,,0.02,0.02,,,67,3,0,0,0,0,74,1,,82,5,51,5,,240,230,250,-80,29.2,,12.1,2,14.1,-2,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/1,4.7,0.67,0.17,62,79,,0,-0.02,,,68,1,0,0,0,0,73,-1,,80,-2,55,4,,300,60,330,80,54.1,,13,0.9,19,4.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/2,4.47,-0.23,0.26,66,85,,0,0,,,66,-2,0,0,0,0,75,2,,86,6,50,-5,,150,-150,150,-180,37.9,,16.1,3.1,21,2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/3,5.82,1.35,0.32,66,87,,0.01,0.01,,,70,4,0,0,0,0,79,4,,85,-1,64,14,,150,0,170,20,62.8,,18.1,2,23.9,2.9,,,1,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/4,8.05,2.23,0.24,67,82,,0,-0.01,,,71,1,0,0,0,0,78,-1,,84,-1,63,-1,,160,10,140,-30,39.1,,17,-1.1,23.9,0,1,1,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/5,11.63,3.58,0.12,66,83,,0.95,0.95,,,70,-1,0,0,0,0,77,-1,,79,-5,61,-2,,160,0,160,20,113.1,,23,6,31.1,7.2,1,,1,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/6,7.61,-4.02,0.13,63,77,,0.13,-0.82,,,69,-1,0,0,0,0,74,-3,,71,-8,55,-6,,250,90,270,110,87,,21,-2,27.1,-4,1,1,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/7,6.26,-1.35,0.15,53,73,,0,-0.13,,,66,-3,0,0,0,0,74,0,,70,-1,49,-6,,250,0,250,-20,77.1,,17,-4,23,-4.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/8,4.92,-1.34,0.15,55,77,,0,0,,,65,-1,0,0,0,0,70,-4,,72,2,47,-2,,240,-10,230,-20,39.1,,14.1,-2.9,19,-4,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/9,5.82,0.9,0.22,53,77,,0,0,,,65,0,0,0,0,0,72,2,,76,4,45,-2,,250,10,250,20,65.2,,18.1,4,23.9,4.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/10,2.91,-2.91,0.08,59,79,,0,0,,,65,0,0,0,0,0,71,-1,,75,-1,51,6,,230,-20,230,-20,39.8,,13,-5.1,17,-6.9,1,1,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/11,3.36,0.45,0.07,60,79,,0.26,0.26,,,66,1,0,0,0,0,72,1,,76,1,52,1,,170,-60,170,-60,19.9,,17,4,21,4,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/12,7.83,4.47,0.1,64,77,,0,-0.26,,,68,2,0,0,0,0,74,2,,75,-1,61,9,,160,-10,170,0,31.7,,16.1,-0.9,19.9,-1.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/13,7.16,-0.67,0.13,63,78,,0.04,0.04,,,68,0,0,0,0,0,74,0,,76,1,57,-4,,310,150,310,140,96.9,,18.1,2,25.9,6,1,,1,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/14,5.37,-1.79,0.16,57,78,,0.01,-0.03,,,65,-3,0,0,0,0,74,0,,79,3,51,-6,,240,-70,220,-90,47.8,,15,-3.1,21.9,-4,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/15,4.92,-0.45,0.15,62,81,,0.49,0.48,,,67,2,0,0,0,0,73,-1,,82,3,55,4,,360,120,360,140,36,,17,2,23,1.1,1,,1,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/16,8.05,3.13,0.28,64,80,,0,-0.49,,,68,1,0,0,0,0,74,1,,68,-14,49,-6,,310,-50,280,-80,83.9,,17,0,23.9,0.9,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/17,8.05,0,0.14,49,71,,0,0,,,63,-5,0,0,0,0,71,-3,,70,2,46,-3,,310,0,310,30,100,,21,4,29.1,5.2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/18,4.92,-3.13,0.12,55,71,,0.03,0.03,,,63,0,0,0,0,0,67,-4,,72,2,49,3,,160,-150,140,-170,28,,14.1,-6.9,18.1,-11,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/19,7.16,2.24,0.06,60,70,,0.01,-0.02,,,64,1,0,0,0,0,69,2,,67,-5,59,10,,150,-10,150,10,18,,15,0.9,21,2.9,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/20,6.71,-0.45,0.1,60,71,,0.08,0.07,,,65,1,0,0,0,0,68,-1,,77,10,60,1,,320,170,320,170,29.8,,17,2,23.9,2.9,1,,1,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/21,7.38,0.67,0.06,64,77,,0,-0.08,,,66,1,0,0,0,0,71,3,,83,6,59,-1,,240,-80,240,-80,62.1,,19.9,2.9,27.1,3.2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/22,7.38,0,0.14,65,81,,0.01,0.01,,,67,1,0,0,0,0,76,5,,82,-1,62,3,,170,-70,170,-70,126.8,,18.1,-1.8,23.9,-3.2,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/23,10.29,2.91,0.22,68,80,,0.18,0.17,,,70,3,0,0,0,0,73,-3,,77,-5,56,-6,,250,80,240,70,128,,23,4.9,31.1,7.2,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/24,8.72,-1.57,0.2,55,77,,0,-0.18,,,67,-3,0,0,0,0,73,0,,73,-4,51,-5,,240,-10,250,10,103.8,,21,-2,28,-3.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/25,3.58,-5.14,0.08,51,71,,0,0,,,65,-2,0,0,0,0,71,-2,,63,-10,46,-5,,330,90,310,60,42.9,,10.1,-10.9,15,-13,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/26,6.49,2.91,0.07,50,70,,0,0,,,64,-1,0,0,0,0,65,-6,,68,5,47,1,,330,0,320,10,55.3,,15,4.9,23,8,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/27,1.57,-4.92,0.08,49,74,,0,0,,,65,1,0,0,0,0,68,3,,73,5,41,-6,,330,0,330,10,24.2,,10.1,-4.9,13,-10,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/28,1.79,0.22,0.09,53,78,,0,0,,,60,-5,0,0,0,0,67,-1,,78,5,42,1,,350,20,40,-290,14.9,,8.1,-2,12.1,-0.9,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/29,1.79,0,0.2,55,78,,0,0,,,62,2,0,0,0,0,70,3,,80,2,45,3,,230,-120,230,190,13,,8.9,0.8,13,0.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/30,0.67,-1.12,0.12,59,79,,0,0,,,64,2,0,0,0,0,73,3,,72,-8,50,5,,20,-210,10,-220,9.9,,6,-2.9,8.1,-4.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/8/31,6.93,6.26,0.03,56,71,,0.08,0.08,,,63,-1,0,0,0,0,69,-4,,64,-8,49,-1,,320,300,310,300,39.1,,21,15,34,25.9,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/1,9.62,2.69,0.1,46,63,,0.06,-0.02,,,59,-4,0,0,0,0,63,-6,,53,-11,44,-5,,290,-30,290,-20,105,,18.1,-2.9,33.1,-0.9,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/2,6.04,-3.58,0.11,46,70,,0,-0.06,,,57,-2,0,0,0,0,61,-2,,68,15,46,2,,330,40,330,40,100,,15,-3.1,21.9,-11.2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/3,8.05,2.01,0.04,51,72,,0.23,0.23,,,59,2,0,0,0,0,65,4,,73,5,41,-5,,180,-150,150,-180,24.2,,21,6,27.1,5.2,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/4,7.83,-0.22,0,53,66,,0.34,0.11,,,60,1,0,0,0,0,65,0,,67,-6,52,11,,260,80,250,100,90.1,,16.1,-4.9,23.9,-3.2,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/5,6.04,-1.79,0.2,60,68,,0.71,0.37,,,60,0,0,0,0,0,65,0,,72,5,60,8,,200,-60,200,-50,80.2,,13,-3.1,19,-4.9,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/6,2.68,-3.36,0.09,61,67,,0.47,-0.24,,,63,3,0,0,0,0,68,3,,63,-9,58,-2,,10,-190,340,140,14.3,,8.9,-4.1,12.1,-6.9,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/7,6.49,3.81,0.02,57,64,,0.96,0.49,,,61,-2,0,0,0,0,65,-3,,67,4,52,-6,,240,230,260,-80,52.2,,14.1,5.2,18.1,6,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/8,5.82,-0.67,0.05,53,69,,0,-0.96,,,60,-1,0,0,0,0,65,0,,69,2,50,-2,,250,10,250,-10,60.3,,15,0.9,21,2.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/9,5.37,-0.45,0.03,57,75,,0.07,0.07,,,61,1,0,0,0,0,66,1,,70,1,50,0,,60,-190,50,-200,32.9,,15,0,19,-2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/10,4.47,-0.9,0.1,53,71,,0,-0.07,,,60,-1,0,0,0,0,67,1,,62,-8,46,-4,,330,270,340,290,47.2,,16.1,1.1,21,2,1,1,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/11,7.61,3.14,0.08,53,73,,0,0,,,60,0,0,0,0,0,63,-4,,75,13,49,3,,330,0,340,0,67.1,,15,-1.1,21.9,0.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/12,3.58,-4.03,0.08,54,73,,0,0,,,60,0,0,0,0,0,65,2,,76,1,45,-4,,260,-70,260,-80,36,,14.1,-0.9,19.9,-2,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/13,5.14,1.56,0.23,57,77,,0,0,,,61,1,0,0,0,0,67,2,,81,5,50,5,,240,-20,250,-10,39.8,,16.1,2,21.9,2,1,1,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/14,5.14,0,0.11,59,79,,0,0,,,62,1,0,0,0,0,68,1,,82,1,55,5,,10,-230,300,50,26.7,,10.1,-6,14.1,-7.8,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/15,2.01,-3.13,0.13,55,79,,0,0,,,62,0,0,0,0,0,72,4,,74,-8,47,-8,,350,340,340,40,24.2,,8.9,-1.2,12.1,-2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/16,4.25,2.24,0.1,58,77,,0,0,,,62,0,0,0,0,0,70,-2,,80,6,51,4,,10,-340,10,-330,28,,17,8.1,21,8.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/17,5.59,1.34,0.08,63,80,,0,0,,,64,2,0,0,0,0,68,-2,,82,2,56,5,,10,0,250,240,31.1,,13,-4,17,-4,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/18,4.92,-0.67,0.03,62,80,,0,0,,,65,1,0,0,0,0,69,1,,67,-15,56,0,,170,160,190,-60,19.9,,14.1,1.1,18.1,1.1,1,1,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/19,6.49,1.57,0.09,61,72,,0,0,,,64,-1,0,0,0,0,66,-3,,72,5,57,1,,180,10,180,-10,57.8,,14.1,0,19,0.9,1,1,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/20,5.59,-0.9,0.05,60,76,,0,0,,,63,-1,0,0,0,0,67,1,,78,6,52,-5,,10,-170,360,180,29.2,,14.1,0,18.1,-0.9,1,1,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/21,4.47,-1.12,0.09,53,77,,0,0,,,62,-1,0,0,0,0,68,1,,74,-4,45,-7,,60,50,10,-350,39.8,,12.1,-2,18.1,0,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/22,1.34,-3.13,0.24,50,74,,0,0,,,60,-2,0,0,0,0,65,-3,,76,2,40,-5,,160,100,110,100,14.3,,6.9,-5.2,10.1,-8,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/23,4.25,2.91,0.11,55,78,,0,0,,,60,0,0,0,0,0,67,2,,84,8,46,6,,330,170,330,220,2066.1,,13,6.1,18.1,8,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/24,4.92,0.67,0.1,62,80,,0,0,,,66,6,0,0,0,0,69,2,,85,1,57,11,,360,30,30,-300,29.2,,12.1,-0.9,15,-3.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/25,5.82,0.9,0.14,64,83,,0,0,,,65,-1,0,0,0,0,70,1,,88,3,58,1,,220,-140,230,200,52.8,,13,0.9,18.1,3.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/26,8.05,2.23,0.09,70,83,,0,0,,,66,1,0,0,0,0,70,0,,88,0,60,2,,20,-200,320,90,65.2,,13,0,21,2.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/27,8.05,0,0.14,61,82,,0.28,0.28,,,65,-1,0,0,0,0,70,0,,71,-17,56,-4,,290,270,300,-20,59,,21.9,8.9,38.9,17.9,1,,1,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/28,10.51,2.46,0.11,59,68,,0.01,-0.27,,,64,-1,0,0,0,0,68,-2,,65,-6,47,-9,,310,20,300,0,106.3,,21.9,0,31.1,-7.8,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/29,8.72,-1.79,0.17,45,68,,0,-0.01,,,59,-5,0,0,0,0,65,-3,,51,-14,37,-10,,10,-300,340,40,136.7,,15,-6.9,21.9,-9.2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/9/30,3.8,-4.92,0.07,39,69,,0,0,,,55,-4,0,0,0,0,60,-5,,55,4,31,-6,,320,310,340,0,42.9,,10.1,-4.9,14.1,-7.8,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/10/1,6.71,2.91,0.1,39,61,,0,0,,,54,-1,0,0,0,0,62,2,,66,11,32,1,,260,-60,250,-90,55.9,,16.1,6,21.9,7.8,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2017/10/2,6.71,0,0.12,44,61,,0,0,,,55,1,0,0,0,0,60,-2,,58,-8,32,0,,10,-250,360,110,60.3,,18.1,2,23,1.1,,,,,,,,,,,,,,,
